Opportunity Id,Opportunity Name,Opportunity Category,Gender,Country,Current/Intended Major,Status Description,Status Code,Age,Learner SignUp DateTime_year,Learner SignUp DateTime_month,Learner SignUp DateTime_day,Learner SignUp DateTime_hour,Learner SignUp DateTime_minute,Learner SignUp DateTime_second,Opportunity End Date_year,Opportunity End Date_month,Opportunity End Date_day,Opportunity End Date_hour,Opportunity End Date_minute,Opportunity End Date_second,Entry created at_year,Entry created at_month,Entry created at_day,Entry created at_hour,Entry created at_minute,Entry created at_second,Apply Date_year,Apply Date_month,Apply Date_day,Apply Date_hour,Apply Date_minute,Apply Date_second,Opportunity Start Date_year,Opportunity Start Date_month,Opportunity Start Date_day,Opportunity Start Date_hour,Opportunity Start Date_minute,Opportunity Start Date_second
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Female,Zambia,medicine,Team Allocated,1070,24,2024.0,2.0,23.0,21.0,20.0,11.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,9,2024.0,2.0,24.0,11.0,0.0,1.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Female,India,it,Team Allocated,1070,24,2023.0,12.0,19.0,19.0,41.0,8.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,9,2024.0,1.0,27.0,13.0,18.0,45.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,United States,it,Team Allocated,1070,22,2023.0,12.0,20.0,21.0,24.0,57.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,9,2024.0,2.0,13.0,22.0,7.0,10.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Female,United States,it,Team Allocated,1070,26,2024.0,1.0,12.0,7.0,8.0,52.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,9,2024.0,2.0,25.0,18.0,38.0,36.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Female,India,computer science,Team Allocated,1070,26,2023.0,5.0,19.0,18.0,36.0,42.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,3.0,4.0,6.0,12.0,14.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,India,computer science,Team Allocated,1070,23,2024.0,2.0,26.0,13.0,17.0,45.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,26.0,13.0,21.0,51.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,United States,it,Team Allocated,1070,22,2023.0,12.0,29.0,21.0,42.0,40.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,1.0,28.0,22.0,37.0,54.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Female,United States,other,Team Allocated,1070,39,2024.0,2.0,23.0,18.0,25.0,56.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,23.0,18.0,34.0,12.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,India,it,Team Allocated,1070,23,2023.0,6.0,16.0,9.0,40.0,36.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,15.0,14.0,30.0,29.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,United States,it,Team Allocated,1070,24,2024.0,2.0,20.0,16.0,44.0,42.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,22.0,1.0,42.0,7.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Female,United States,it,Team Allocated,1070,24,2023.0,9.0,16.0,5.0,56.0,22.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,3.0,6.0,5.0,52.0,35.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,India,computer science,Team Allocated,1070,25,2023.0,6.0,17.0,11.0,1.0,58.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,15.0,16.0,12.0,46.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,United States,computer science,Team Allocated,1070,24,2023.0,7.0,9.0,6.0,53.0,9.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,3.0,49.0,8.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Female,United States,it,Team Allocated,1070,24,2023.0,10.0,3.0,1.0,43.0,17.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,3.0,30.0,3.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,India,computer science,Team Allocated,1070,24,2023.0,1.0,5.0,16.0,33.0,35.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,19.0,5.0,34.0,15.0,2024.0,1.0,28.0,18.0,30.0,0.0
10A5-TYD2-181G-D2J679,Xperience Design Hackathon,Competition,Male,India,artificial intelligence,Team Allocated,1070,24,2023.0,6.0,1.0,13.0,22.0,1.0,2024.0,3.0,13.0,18.0,29.0,0.0,2024,3,11,12,3,10,2024.0,2.0,16.0,16.0,30.0,45.0,2024.0,1.0,28.0,18.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,computer science,Team Allocated,1070,23,2024.0,2.0,6.0,22.0,54.0,38.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,15.0,14.0,30.0,29.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,computer science,Team Allocated,1070,25,2023.0,2.0,23.0,15.0,30.0,28.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,11.0,6.0,4.0,5.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,medicine,Team Allocated,1070,17,2024.0,2.0,27.0,18.0,28.0,13.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,27.0,18.0,36.0,52.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,computer science,Team Allocated,1070,25,2023.0,8.0,12.0,14.0,35.0,22.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,28.0,3.0,59.0,29.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Ghana,international relations,Team Allocated,1070,32,2024.0,2.0,29.0,4.0,3.0,3.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,29.0,5.0,19.0,57.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,computer science,Team Allocated,1070,25,2023.0,11.0,9.0,15.0,27.0,12.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,19.0,6.0,33.0,43.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,analytics,Team Allocated,1070,22,2024.0,1.0,30.0,2.0,1.0,51.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,30.0,3.0,12.0,2.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Nigeria,arts,Team Allocated,1070,17,2023.0,6.0,16.0,13.0,30.0,30.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,29.0,1.0,35.0,54.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,India,other,Team Allocated,1070,24,2023.0,1.0,5.0,16.0,33.0,25.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,23.0,5.0,40.0,54.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Ghana,electrical engineering,Team Allocated,1070,24,2024.0,2.0,17.0,2.0,28.0,58.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,19.0,3.0,35.0,8.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,computer science,Team Allocated,1070,23,2023.0,4.0,17.0,3.0,9.0,39.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,28.0,16.0,49.0,42.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,cybersecurity,Team Allocated,1070,22,2024.0,1.0,4.0,2.0,23.0,57.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,1.0,21.0,19.0,13.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,it,Team Allocated,1070,26,2023.0,6.0,16.0,13.0,30.0,30.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,3.0,4.0,21.0,0.0,10.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,artificial intelligence,Team Allocated,1070,26,2024.0,1.0,17.0,15.0,35.0,52.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,3.0,21.0,31.0,0.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,it,Team Allocated,1070,29,2023.0,12.0,20.0,19.0,18.0,47.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,3.0,7.0,3.0,13.0,51.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,it,Team Allocated,1070,21,2024.0,2.0,2.0,21.0,48.0,58.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,2.0,22.0,1.0,10.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,computer science,Team Allocated,1070,23,2023.0,7.0,9.0,10.0,0.0,31.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,6.0,20.0,53.0,25.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Nigeria,cybersecurity,Team Allocated,1070,47,2024.0,2.0,8.0,5.0,1.0,7.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,2.0,2.0,49.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Nigeria,management,Team Allocated,1070,49,2024.0,2.0,8.0,15.0,48.0,49.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,8.0,19.0,22.0,44.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,analytics,Team Allocated,1070,23,2023.0,12.0,7.0,21.0,36.0,53.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,12.0,19.0,45.0,29.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,artificial intelligence,Team Allocated,1070,24,2024.0,1.0,22.0,16.0,18.0,8.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,6.0,18.0,12.0,45.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,it,Team Allocated,1070,24,2023.0,9.0,21.0,2.0,11.0,20.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,16.0,2.0,18.0,11.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Nigeria,quantity surveying,Team Allocated,1070,26,2024.0,2.0,12.0,17.0,15.0,57.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,12.0,17.0,42.0,27.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,it,Team Allocated,1070,24,2024.0,1.0,9.0,18.0,46.0,38.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,22.0,4.0,16.0,14.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Nigeria,philosophy,Team Allocated,1070,31,2024.0,2.0,7.0,8.0,15.0,12.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,7.0,8.0,44.0,9.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Nigeria,analytics,Team Allocated,1070,27,2024.0,1.0,29.0,12.0,19.0,21.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,29.0,12.0,50.0,2.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Nigeria,cybersecurity,Team Allocated,1070,25,2023.0,6.0,16.0,13.0,30.0,30.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,23.0,8.0,51.0,3.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,computer science,Team Allocated,1070,24,2023.0,12.0,28.0,6.0,59.0,20.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,25.0,22.0,38.0,11.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Ghana,mechanical engineering,Team Allocated,1070,31,2023.0,6.0,16.0,13.0,30.0,30.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,16.0,36.0,14.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,it,Team Allocated,1070,27,2023.0,8.0,30.0,2.0,27.0,32.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,30.0,5.0,52.0,54.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,computer science,Team Allocated,1070,27,2024.0,1.0,16.0,3.0,39.0,57.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,21.0,2.0,37.0,23.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,medicine,Team Allocated,1070,24,2023.0,9.0,24.0,5.0,26.0,10.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,12.0,5.0,41.0,37.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Ghana,electrical engineering,Team Allocated,1070,34,2024.0,2.0,20.0,7.0,20.0,0.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,20.0,7.0,31.0,3.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,India,other,Applied,1010,23,2024.0,2.0,16.0,19.0,49.0,40.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,16.0,19.0,54.0,13.0,2024.0,3.0,8.0,14.0,30.0,39.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,medicine,Team Allocated,1070,26,2023.0,10.0,4.0,21.0,22.0,37.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,30.0,17.0,30.0,59.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,bachelors degree,Team Allocated,1070,28,2024.0,2.0,9.0,19.0,47.0,11.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,20.0,10.0,10.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Pakistan,mechanical engineering,Team Allocated,1070,23,2023.0,3.0,27.0,12.0,45.0,36.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,13.0,48.0,4.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,analytics,Team Allocated,1070,23,2023.0,10.0,8.0,2.0,45.0,58.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,14.0,20.0,31.0,38.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,India,analytics,Team Allocated,1070,22,2024.0,2.0,24.0,4.0,26.0,21.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,28.0,8.0,0.0,27.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,artificial intelligence,Team Allocated,1070,21,2023.0,5.0,31.0,8.0,59.0,25.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,19.0,10.0,24.0,8.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,analytics,Team Allocated,1070,25,2024.0,1.0,14.0,2.0,21.0,40.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,30.0,22.0,16.0,10.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Nigeria,medicine,Team Allocated,1070,28,2023.0,3.0,23.0,5.0,55.0,23.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,12.0,19.0,5.0,55.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,analytics,Team Allocated,1070,24,2023.0,10.0,20.0,6.0,26.0,11.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,24.0,19.0,5.0,51.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Nigeria,statistics,Team Allocated,1070,25,2024.0,1.0,11.0,13.0,36.0,9.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,10.0,15.0,30.0,17.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,it,Team Allocated,1070,28,2024.0,1.0,23.0,19.0,18.0,54.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,4.0,3.0,28.0,44.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,Nigeria,medicine,Team Allocated,1070,37,2024.0,2.0,9.0,8.0,58.0,44.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,16.0,1.0,40.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,computer science,Team Allocated,1070,24,2024.0,3.0,1.0,23.0,46.0,32.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,3.0,8.0,1.0,49.0,11.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,marketing,Team Allocated,1070,22,2024.0,2.0,19.0,8.0,26.0,56.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,27.0,4.0,52.0,42.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,it,Team Allocated,1070,23,2023.0,12.0,23.0,5.0,41.0,0.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,2.0,3.0,53.0,50.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,India,it,Team Allocated,1070,25,2023.0,12.0,19.0,15.0,51.0,2.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,3.0,7.0,1.0,16.0,12.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,it,Team Allocated,1070,24,2023.0,4.0,22.0,5.0,21.0,40.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,2.0,21.0,48.0,43.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,India,computer science,Team Allocated,1070,21,2024.0,1.0,5.0,18.0,50.0,46.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,7.0,11.0,33.0,10.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,analytics,Team Allocated,1070,28,2023.0,8.0,24.0,16.0,37.0,4.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,26.0,3.0,35.0,30.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,India,computer science,Team Allocated,1070,22,2024.0,2.0,23.0,3.0,12.0,41.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,23.0,3.0,22.0,27.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,it,Team Allocated,1070,23,2023.0,8.0,19.0,19.0,37.0,12.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,27.0,2.0,8.0,29.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,United States,medicine,Team Allocated,1070,21,2024.0,2.0,29.0,22.0,16.0,8.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,3.0,4.0,5.0,19.0,28.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,United States,computer science,Team Allocated,1070,26,2024.0,1.0,7.0,5.0,5.0,8.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,29.0,4.0,47.0,58.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,India,it,Team Allocated,1070,28,2024.0,2.0,29.0,16.0,17.0,27.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,3.0,2.0,4.0,59.0,19.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Female,India,cybersecurity,Rewards Award,1120,22,2024.0,1.0,5.0,5.0,18.0,11.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,1.0,25.0,20.0,40.0,58.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Ghana,economics and finance,Team Allocated,1070,30,2024.0,2.0,9.0,12.0,32.0,11.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,9.0,13.0,53.0,7.0,2024.0,1.0,28.0,23.0,30.0,0.0
100J-PM3A-0WJ8-5T68M5,Jump Start: Developing your Emotional Intelligence,Course,Male,Ghana,engineering,Team Allocated,1070,27,2024.0,2.0,27.0,17.0,30.0,31.0,2025.0,12.0,24.0,3.0,34.0,0.0,2024,3,11,12,3,10,2024.0,2.0,27.0,17.0,45.0,34.0,2024.0,1.0,28.0,23.0,30.0,0.0
